_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,what_is_the_function_of_this_citation,what_is_the_function_of_this_citation:confidence,article,current,link,marker,next,previous,what_is_the_function_of_this_citation_gold
1139042795,false,finalized,3,1/23/2017 16:48:36,Neut,1.0,P08-1113,"Another method (Cao et al, 2007) is to go through a nonEnglish corpus and collect all instances that match the parenthetical pattern in (4).",http://www.aclweb.org/anthology/P/P08/P08-1113.pdf,"(Cao et al, 2007)",We followed the second approach since it does not require a predefined list of English terms and is amendable for extraction at large scale.,"One is to assume that the English term e1e2...en is given and use a search engine to retrieve text snippets containing e1e2...en from predominately non-English web pages (Nagata et al, 2001, Kwok et al, 2005).",
1139042796,false,finalized,3,1/23/2017 16:32:37,Neut,1.0,P08-1113,"The lengths and frequency counts of the suffixes have been used to determine what is the translation of the in-parenthesis term (Kwok et al, 2005).",http://www.aclweb.org/anthology/P/P08/P08-1113.pdf,"(Kwok et al, 2005)","For example, Table 1 lists a set of Chinese segments (with word-to-word translation underneath) that precede the English term Lower Egypt.","In both cases, one can obtain a list of candidate pairs, where the translation of the in-parenthesis terms is a suffix of the pre-parenthesis text.",
1139042797,false,finalized,3,1/23/2017 16:21:10,Neut,1.0,P08-1113,"Examples with translations in Function of the initalic parenthesis text a ARTi3l9t1.4~3.0ZN to provide citation (MacArthur, 1967) The range of its values is within",http://www.aclweb.org/anthology/P/P08/P08-1113.pdf,"(MacArthur, 1967)","1.4~3.0 (MacArthur, 1967) b cJILS/ (VN901 flight information 15:20-22:30) Vietnam Airlines Beijing/Ho Chi Minh (VN901 15:20-22:30) c ' Af*#(255-8FT) product Id.",The example in row f is ruled out because '/' is not found in the pre-parenthesis text.,
1139042798,false,finalized,3,1/23/2017 16:11:13,Neut,0.6777,P08-1113,"1.4~3.0 (MacArthur, 1967) b cJILS/ (VN901 flight information 15:20-22:30) Vietnam Airlines Beijing/Ho Chi Minh (VN901 15:20-22:30) c ' Af*#(255-8FT) product Id.",http://www.aclweb.org/anthology/P/P08/P08-1113.pdf,"(MacArthur, 1967)","sale of pool table (255-8FT) d // _tV1T_- // void main ( void ) function declaration // main program // void main (void ) e *,*,?","Examples with translations in Function of the initalic parenthesis text a ARTi3l9t1.4~3.0ZN to provide citation (MacArthur, 1967) The range of its values is within",
1139042799,false,finalized,3,1/23/2017 16:15:39,Neut,0.6617,P08-1113,"Determining what should be counted as a term is a difficult task and there are not yet well-accepted solutions (Sag et al, 2003).",http://www.aclweb.org/anthology/P/P08/P08-1113.pdf,"(Sag et al, 2003)",We compiled an approximate term vocabulary by taking the top 5 million most frequent Chinese queries as according to a fully anonymized collection of search engine query logs.,"Since parenthetical translations are mostly translation of terms, it makes sense to further constrain the left boundary of the Chinese side to be a term boundary.",
1139042800,false,finalized,3,1/23/2017 16:13:12,Neut,0.6548,P08-1113,"Word alignment is a well-studied topic in Machine Translation with many algorithms having been proposed (Brown et al, 1993; Och and Ney 2003).",http://www.aclweb.org/anthology/P/P08/P08-1113.pdf,"(Brown et al, 1993","We used a modified version of one of the simplest word alignment algorithms called Competitive Linking (Melamed, 2000).",4 Word Alignment,
1139042801,false,finalized,3,1/23/2017 16:30:31,Pos,0.648,P08-1113,"We used a modified version of one of the simplest word alignment algorithms called Competitive Linking (Melamed, 2000).",http://www.aclweb.org/anthology/P/P08/P08-1113.pdf,"(Melamed, 2000)",The algorithm assumes that there is a score associated with each pair of words in a bi-text.,"Word alignment is a well-studied topic in Machine Translation with many algorithms having been proposed (Brown et al, 1993; Och and Ney 2003).",
1139042802,false,finalized,3,1/23/2017 16:21:10,Neut,0.6738,P08-1113,Tiedemann (2004) compared a variety of alignment algorithms and found Competitive Linking to have one of the highest precision scores.,http://www.aclweb.org/anthology/P/P08/P08-1113.pdf,(2004),"A disadvantage of Competitive Linking, however, is that the alignments are restricted word-to-word alignments, which implies that multi-word expressions can only be partially linked at best.",The algorithm terminates when there are no more links to make.,
1139042803,false,finalized,3,1/23/2017 16:27:50,Pos,0.6566,P08-1113,"We used T2 (Gale and Church, 1991) as the link score in the modified competitive linking algorithm, although there are many other possible choices for the link scores, such as X2 (Zhang, S. Vogel.",http://www.aclweb.org/anthology/P/P08/P08-1113.pdf,"(Gale and Church, 1991)","2005), log-likelihood ratio (Dunning, 1993) and discriminatively trained weights (Taskar et al, 2005).",4.2 Link scoring,
1139042804,false,finalized,3,1/23/2017 16:28:54,Neut,1.0,P08-1113,"2005), log-likelihood ratio (Dunning, 1993) and discriminatively trained weights (Taskar et al, 2005).",http://www.aclweb.org/anthology/P/P08/P08-1113.pdf,"(Dunning, 1993)",The T2 statistics for a pair of words e; and fj is computed as,"We used T2 (Gale and Church, 1991) as the link score in the modified competitive linking algorithm, although there are many other possible choices for the link scores, such as X2 (Zhang, S. Vogel.",
1139042805,false,finalized,3,1/23/2017 16:56:36,Neut,1.0,P08-1113,"2005), log-likelihood ratio (Dunning, 1993) and discriminatively trained weights (Taskar et al, 2005).",http://www.aclweb.org/anthology/P/P08/P08-1113.pdf,"(Taskar et al, 2005)",The T2 statistics for a pair of words e; and fj is computed as,"We used T2 (Gale and Church, 1991) as the link score in the modified competitive linking algorithm, although there are many other possible choices for the link scores, such as X2 (Zhang, S. Vogel.",
1139042806,false,finalized,3,1/23/2017 16:21:10,Neut,1.0,P08-1113,"Previous approaches to parenthetical translations relied on specialized algorithms to deal with transliterations (Cao et al, 2007; Jiang et al, 2007; Wu and Chang, 2007).",http://www.aclweb.org/anthology/P/P08/P08-1113.pdf,"(Cao et al, 2007",They convert Chinese words into their phonetic representations (Pinyin) and use the known transliterations in a bilingual dictionary to train a transliteration model.,"For example, the word happens to have a similar 2 score with Shapiro as the word  (fluency), which is totally unrelated to Shapiro but happened to have the same co-occurrence statistics in the (partially) parallel corpus.",
1139042807,false,finalized,3,1/23/2017 16:30:31,Neut,1.0,P08-1113,"Previous approaches to parenthetical translations relied on specialized algorithms to deal with transliterations (Cao et al, 2007; Jiang et al, 2007; Wu and Chang, 2007).",http://www.aclweb.org/anthology/P/P08/P08-1113.pdf,"Jiang et al, 2007",They convert Chinese words into their phonetic representations (Pinyin) and use the known transliterations in a bilingual dictionary to train a transliteration model.,"For example, the word happens to have a similar 2 score with Shapiro as the word  (fluency), which is totally unrelated to Shapiro but happened to have the same co-occurrence statistics in the (partially) parallel corpus.",
1139042808,false,finalized,3,1/23/2017 16:16:48,Neut,1.0,P08-1113,"Previous approaches to parenthetical translations relied on specialized algorithms to deal with transliterations (Cao et al, 2007; Jiang et al, 2007; Wu and Chang, 2007).",http://www.aclweb.org/anthology/P/P08/P08-1113.pdf,"Wu and Chang, 2007)",They convert Chinese words into their phonetic representations (Pinyin) and use the known transliterations in a bilingual dictionary to train a transliteration model.,"For example, the word happens to have a similar 2 score with Shapiro as the word  (fluency), which is totally unrelated to Shapiro but happened to have the same co-occurrence statistics in the (partially) parallel corpus.",
1139042809,false,finalized,3,1/23/2017 16:56:36,Neut,1.0,P08-1113,"To evaluate the coverage of output produced by their method, Cao et al (2007) extracted English queries from the query log of a Chinese search engine.",http://www.aclweb.org/anthology/P/P08/P08-1113.pdf,(2007),They assume that the reason why users typed the English queries in a Chinese search box is mostly to find out their Chinese translations.,5.2 Evaluation with term translation requests,
1139042810,false,finalized,3,1/23/2017 16:27:50,CoCo,0.6777,P08-1113,"When compared with the sample queries in (Cao et al., 2007), the queries in our sample seem to contain more phrasal words and technical terminology.",http://www.aclweb.org/anthology/P/P08/P08-1113.pdf,"(Cao et al., 2007)","It is interesting to see that even though parenthetical translations tend to be out-of-vocabulary words, as we have remarked in the introduction, the sheer size of the web means that occasionally translations of common words such as 'use' are sometimes included as well.",We use * to mark incorrect translations.,
1139042811,false,finalized,3,1/23/2017 16:28:16,Pos,0.6657,P08-1113,"To evaluate their effectiveness for this purpose, we trained a baseline phrase-based SMT system (Koehn et al, 2003; Brants et al, 2007) with the FBIS Chinese-English parallel text (NIST, 2003).",http://www.aclweb.org/anthology/P/P08/P08-1113.pdf,"(Koehn et al, 2003",We then added the extracted translation pairs as additional parallel training corpus.,The extracted translations may serve as training data for statistical machine translation systems.,
1139042812,false,finalized,3,1/23/2017 16:42:25,Pos,0.6777,P08-1113,"To evaluate their effectiveness for this purpose, we trained a baseline phrase-based SMT system (Koehn et al, 2003; Brants et al, 2007) with the FBIS Chinese-English parallel text (NIST, 2003).",http://www.aclweb.org/anthology/P/P08/P08-1113.pdf,"Brants et al, 2007)",We then added the extracted translation pairs as additional parallel training corpus.,The extracted translations may serve as training data for statistical machine translation systems.,
1139042813,false,finalized,3,1/23/2017 16:24:11,Pos,1.0,P08-1113,"To evaluate their effectiveness for this purpose, we trained a baseline phrase-based SMT system (Koehn et al, 2003; Brants et al, 2007) with the FBIS Chinese-English parallel text (NIST, 2003).",http://www.aclweb.org/anthology/P/P08/P08-1113.pdf,"(NIST, 2003)",We then added the extracted translation pairs as additional parallel training corpus.,The extracted translations may serve as training data for statistical machine translation systems.,
1139042814,false,finalized,3,1/23/2017 16:24:11,Neut,1.0,P08-1113,Nagata et al (2001) made the first proposal to mine translations from the web.,http://www.aclweb.org/anthology/P/P08/P08-1113.pdf,(2001),"Their work was concentrated on terminologies, and assumed the English terms were given as input.",6 Related Work,
