_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,what_is_the_function_of_this_citation,what_is_the_function_of_this_citation:confidence,article,current,link,marker,next,previous,what_is_the_function_of_this_citation_gold
1157166595,false,finalized,3,2/12/2017 16:37:33,Pos,1.0,D09-1160,"We used the standard feature set tailored for this task (Kudo and Matsumoto, 2002; Sassano, 2004; Iwatate et al., 2008) (Table 1).",http://www.aclweb.org/anthology/D/D09/D09-1160.pdf,"(Kudo and Matsumoto, 2002","Note that features listed in the 'Between bunsetsus' row represent contexts between the target pair of bunsetsus and appear independently from other features, which will become an obstacle to finding the longest prefix vector.","Due to space limitations, we omit the details of the parsing algorithm.",
1157166596,false,finalized,6,2/12/2017 16:27:17,Pos,0.6769,D09-1160,"For evaluation, we used Kyoto Text Corpus Version 4.0 (Kurohashi and Nagao, 2003), Mainichi news articles in 1995 that have been manually annotated with dependency relations.6 The training, development, and test sets included 24,283, 4833, and 9284 sentences, and 234,685, 47,571, and 89,874 bunsetsus, respectively.",http://www.aclweb.org/anthology/D/D09/D09-1160.pdf,"(Kurohashi and Nagao, 2003)","The training samples generated from the training set included 150,064 positive and 146,712 negative samples.",This task is therefore a better measure of our method than simple sequential labeling such as POS tagging or named-entity recognition.,
1157166597,false,finalized,4,2/12/2017 16:19:44,Neut,0.7181,D13-1114,"A well-known study evaluated usage of Twitter in the aftermath of the 2010 earthquake in Japan (Sakaki et al., 2010).",http://www.aclweb.org/anthology/D/D13/D13-1114.pdf,"(Sakaki et al., 2010)","Another Japanese-oriented study evaluated the impact of television on tweeted content (Akioka et al., 2010).",More work has been done in the latter category: analysis of social phenomena in a non-English context.,
1157166598,false,finalized,5,2/12/2017 16:27:27,Neut,0.7853,D13-1114,"The use of name-gender associations are problematic when non-English content is considered because databases of anglophone name-gender associations are no longer useful (Mislove et al., 2011).",http://www.aclweb.org/anthology/D/D13/D13-1114.pdf,"(Mislove et al., 2011)","We instead used Amazon Mechanical Turk workers to identify the gender of the person shown in the profile picture associated with a user's account (Liu and Ruths, 2013).","(Rao et al., 2010; Pennacchiotti and Popescu, 2011; Zamal et al., 2012), the dominant way of obtaining datasets consisting of Twitter users with highconfidence gender-labels is to use gender-name associations.",
1157166599,false,finalized,3,2/12/2017 16:43:25,Pos,1.0,D13-1114,"For the present study, we adopted an SVM-based classifier, described in (Zamal et al., 2012), that incorporated nearly all features used in prior work and showed comparable (and sometimes better) accuracy than other methods.",http://www.aclweb.org/anthology/D/D13/D13-1114.pdf,"(Zamal et al., 2012)",Parameter values and kernel choices for the SVM are discussed in the source paper.,"We followed prior work in this regard, particularly since our intent here is to evaluate the relevance of existing gender inference machinery on other languages.",
1157166600,false,finalized,3,2/12/2017 16:29:17,Pos,0.6586,D13-1114,"We used Amazon Mechanical Turk to manually label each user with their gender, using a language-agnostic labeling strategy (Liu and Ruths, 2013).",http://www.aclweb.org/anthology/D/D13/D13-1114.pdf,"(Liu and Ruths, 2013)","For classification, we employed a performant support vector machine-based (SVM) technique that has been used in a range of studies, e.g.",Each dataset consisted of approximately 1000 users who tweeted primarily in a given language.,
1157166601,false,finalized,3,2/12/2017 16:38:13,Neut,1.0,W15-2911,"Negation and its scope has been studied extensively (Moilanen and Pulman, 2008; Pang and Lee, 2004; Choi and Cardie, 2009).",http://www.aclweb.org/anthology/W/W15/W15-2911.pdf,"(Moilanen and Pulman, 2008","Polar words can even carry an opposite sentiment in a new domain (Blitzer et al., 2007; Andreevskaia and Bergler, 2006; Schwartz et al., 2013; Wilson et al., 2005).",Dragut et al (2012) examined inconsistency across lexicons.,
1157166602,false,finalized,4,2/12/2017 16:21:45,Neut,0.7181,W15-2911,"Research by Kennedy and Inkpen (2006) dealt with negation and intensity by creating a discrete modifier scale, namely, the occurrence of good might be either good, not good, intensified good, or diminished good.",http://www.aclweb.org/anthology/W/W15/W15-2911.pdf,(2006),A similar approach was taken by Steinberger et al (2012).,"Taboada et al (2011) presented a polarity lexicon with negation words and intensifiers, which they refer to as contextual valence shifters (Polanyi and Zaenen, 2006).",
1157166603,false,finalized,3,2/12/2017 16:25:57,Pos,1.0,W15-2911,"We combine the following freely available data, leading to a large corpus of positive and negative tweets: - 1.6 million automatically labeled tweets from the Sentiment140 data set (Go et al., 2009), collected by searching for positive and negative emoticons;",http://www.aclweb.org/anthology/W/W15/W15-2911.pdf,"(Go et al., 2009)",1An online demo illustrating the score values and distributional term similarities in this Twitter space can be found at the LT website http://maggie.lt.informatik.,"We compute the LMI over a corpus of positive, respectively negative tweets, in order to obtain positive (LMIpos) and negative (LMIneg) bigram scores.",
1157166604,false,finalized,5,2/12/2017 16:29:53,Weak,0.7761,W02-1024,"Nevertheless, search performance remains unsatisfactory at most e-commerce sites (Hagen et al., 2000).",http://www.aclweb.org/anthology/W/W02/W02-1024.pdf,"(Hagen et al., 2000)","Librarians and search professionals have traditionally favored Boolean keyword search systems, which, when successful, return a small set of relevant hits.",Keyword-based search engines have been one of the most highly utilized internet tools in recent years.,
1157166605,false,finalized,3,2/12/2017 18:13:35,CoCo,1.0,W02-1024,"Similar to our approach, Electric Knowledge transforms a natural language question into a series of increasingly more general keyword queries (Bierner, 2001).",http://www.aclweb.org/anthology/W/W02/W02-1024.pdf,"(Bierner, 2001)","However, their query formulation process utilizes hard-crafted regular expressions, while we adopt a more general machine learning approach for transformation rule application.","User questions are compared against those in the database, and links to webpages for the closest matches are returned.",
1157166606,false,finalized,3,2/12/2017 16:25:57,Pos,1.0,W02-1024,"We adopted the Q learning paradigm (Watkins, 1989; Mitchell, 1997) to model our problem as a set of possible states, S, and a set of actions, A, which can be performed to alter the current state.",http://www.aclweb.org/anthology/W/W02/W02-1024.pdf,"(Watkins, 1989","While in state s E S and performing action a E A, the learner receives a reward r(s, a), and advances to state s0 = (s, a).",4.1 Q Learning,
1157166607,false,finalized,3,2/12/2017 16:25:57,Neut,1.0,W14-2715,"Quotes provide additional context that were used by human annotators in a separate task for annotating agreement and disagreement (Misra and Walker, 2013).",http://www.aclweb.org/anthology/W/W14/W14-2715.pdf,"(Misra and Walker, 2013)",Responses can be labeled as either PRO or CON toward the topic.,The annotations for stance were gathered using Amazon's Mechanical Turk service with an interface that allowed annotators to see complete discussions.,
1157166608,false,finalized,3,2/12/2017 16:37:33,Pos,1.0,W14-2715,"We implement our approach using Probabilistic Soft Logic (PSL) (Bach et al., 2013), a recently introduced tool for collective inference in relational data.",http://www.aclweb.org/anthology/W/W14/W14-2715.pdf,"(Bach et al., 2013)","We evaluate our model on data from the 4FORUMS online debate site (Walker et al., 2012b).","Here, we develop a collective classification approach for stance prediction which leverages the sentiment conveyed in a post through its language, and the reply links consisting of agreements or rebuttals between posts in a discussion.",
1157166609,false,finalized,3,2/12/2017 16:43:25,Error,0.7172,W14-2715,"But unlike other statistical relational learning methods, PSL relaxes boolean truth values for atoms in the domain to soft truth values in the interval [0,1].",http://www.aclweb.org/anthology/W/W14/W14-2715.pdf,[0],"In this setting, finding the mostprobable explanation (MPE), a joint assignment of truth values to all random variable ground atoms, can be done efficiently.","Like other statistical relational learning methods, dependencies in the domain are captured by constructing rules with weights that can be learned from data.",
1157166610,false,finalized,3,2/12/2017 16:42:15,Error,0.6852,W14-2715,"We discard observations with annotations in the interval [0,1] because it indicates a very weak signal of agreement, which is already rare on debate sites.",http://www.aclweb.org/anthology/W/W14/W14-2715.pdf,[0],We populate disagreesPost and agreesPost in the same way as described above.,"For disagreement/agreement annotations in the interval [-5, 5], we consider values [-5,0] as evidence for the disagreesAuth relation and values [1, 5] as evidence for the agreesAuth relation.",
1157166611,false,finalized,3,2/12/2017 16:35:14,CoCo,0.6987,W14-2715,"Work by (Somasundaran and Wiebe, 2009) on idealogical debates very similar to our own show that identifying argumentation structure improves performance; their best performance is approximately 64% accuracy over all topics.",http://www.aclweb.org/anthology/W/W14/W14-2715.pdf,"(Somasundaran and Wiebe, 2009)","Research by (Thomas et al., 2006; Bansal et al., 2008; Yessenalina et al., 2010; Balahur et al., 2009) classifies the speaker's stance in a corpus of congressional floor debates.",We predict that this difference makes it more difficult to achieve accuracies as high for 4FORUMS discussions as can be achieved for the congressional debates corpus.,
1157166612,false,finalized,3,2/12/2017 16:35:14,Pos,0.6987,W14-2715,"We use probabilistic soft logic (PSL) (Bach et al., 2013) to model post stance by leveraging both these local linguistic features as well as the observed network structure of the posts to reason over the dataset.",http://www.aclweb.org/anthology/W/W14/W14-2715.pdf,"(Bach et al., 2013)","We evaluate our approach on 4FORUMS (Walker et al., 2012b), a collection of discussions from an online debate site on issues ranging from gun control to gay marriage.",We identify both linguistic features of the posts and features that capture the underlying relationships between posts and users.,
